Education,Income,Age,Living_With,Total_Children,Kidhome,Teenhome,Recency,Wines,Fruits,Meats,Fish,Sweets,Golds,NumDealsPurchases,Web,Catalog,Store,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,Complain,Country,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Day,Dayofweek,Month,Year,Is_Parent,Total_Spent,Income_Bucket,Age_Group,TotalCampaignsAcc,is_accepted
Postgraduate,50150.0,41,Partner,0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,Spain,0,0,0,0,20,Thursday,6,2013,0,410,Middle,40-50,0,Not Accepted
Graduate,10245.0,53,Alone,1,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,Spain,0,0,0,0,15,Wednesday,5,2013,1,41,Lower,50-60,0,Not Accepted
Postgraduate,33454.0,39,Partner,1,1,0,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,USA,0,0,0,0,8,Wednesday,5,2013,1,169,Lower,30-40,0,Not Accepted
Graduate,40887.0,72,Alone,2,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,Spain,0,0,0,1,6,Monday,5,2013,1,161,Middle,70-80,1,Accepted
Graduate,55914.0,49,Partner,1,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,USA,0,0,0,0,29,Monday,4,2013,1,1260,Middle,40-50,0,Not Accepted
Graduate,37292.0,41,Partner,1,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,Spain,0,0,0,0,18,Thursday,4,2013,1,460,Middle,40-50,0,Not Accepted
Graduate,52914.0,53,Partner,1,0,1,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,Canada,0,0,0,0,7,Monday,1,2013,1,575,Middle,50-60,1,Accepted
Postgraduate,24884.0,52,Partner,1,1,0,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,Spain,0,0,0,0,29,Thursday,11,2012,1,19,Lower,50-60,0,Not Accepted
Graduate,67384.0,54,Alone,1,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,Spain,0,0,0,0,10,Saturday,11,2012,1,1490,Middle,50-60,1,Accepted
Graduate,51651.0,64,Partner,1,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,Australia,0,0,0,0,7,Wednesday,11,2012,1,433,Middle,60-70,0,Not Accepted
Graduate,82497.0,44,Partner,0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,0,South Africa,1,0,0,0,31,Wednesday,10,2012,0,1919,Upper,40-50,1,Accepted
Postgraduate,32632.0,61,Partner,0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,Spain,0,0,0,0,2,Thursday,8,2012,0,576,Lower,60-70,0,Not Accepted
Postgraduate,33562.0,61,Partner,3,1,2,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,India,0,0,0,0,25,Wednesday,6,2014,1,51,Lower,60-70,0,Not Accepted
Graduate,79146.0,57,Alone,2,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,Germany,0,0,0,0,24,Thursday,4,2014,1,564,Upper,50-60,0,Not Accepted
Graduate,79146.0,57,Alone,2,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,Spain,0,0,0,0,24,Thursday,4,2014,1,564,Upper,50-60,0,Not Accepted
Postgraduate,36143.0,43,Alone,1,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,Spain,0,0,0,0,30,Sunday,3,2014,1,19,Middle,40-50,0,Not Accepted
Postgraduate,27159.0,51,Partner,2,1,1,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,Spain,0,0,0,0,29,Saturday,3,2014,1,21,Lower,50-60,0,Not Accepted
Postgraduate,41275.0,64,Partner,3,1,2,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,Canada,0,0,0,0,24,Monday,3,2014,1,61,Middle,60-70,0,Not Accepted
Postgraduate,76800.0,59,Partner,0,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,India,0,0,0,0,8,Saturday,3,2014,0,641,Upper,50-60,0,Not Accepted
Graduate,75794.0,37,Partner,0,0,0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,South Africa,0,1,0,0,24,Tuesday,12,2013,0,1682,Upper,30-40,1,Accepted
Graduate,30833.0,73,Partner,2,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,Spain,0,0,0,0,16,Tuesday,7,2013,1,28,Lower,70-80,0,Not Accepted
Postgraduate,26518.0,75,Alone,2,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,USA,0,0,0,1,8,Monday,4,2013,1,57,Lower,70-80,1,Accepted
Graduate,91065.0,43,Alone,0,0,0,33,822,114,108,179,137,114,1,7,9,9,3,0,0,0,Spain,1,1,0,1,22,Friday,2,2013,0,1474,Upper,40-50,3,Accepted
Postgraduate,45183.0,62,Alone,0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,Canada,0,0,0,0,20,Sunday,1,2013,0,315,Middle,60-70,1,Accepted
Graduate,48070.0,74,Partner,1,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,1,Spain,0,0,0,0,13,Sunday,1,2013,1,504,Middle,70-80,0,Not Accepted
Graduate,30372.0,53,Alone,2,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,Spain,0,0,0,0,25,Tuesday,12,2012,1,44,Lower,50-60,0,Not Accepted
Graduate,30372.0,53,Alone,2,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,Spain,0,0,0,0,25,Tuesday,12,2012,1,44,Lower,50-60,0,Not Accepted
Postgraduate,57036.0,49,Partner,1,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,India,0,0,0,0,11,Tuesday,12,2012,1,1513,Middle,40-50,1,Accepted
Graduate,66731.0,54,Alone,1,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,Spain,0,0,0,0,12,Wednesday,9,2012,1,1029,Middle,50-60,0,Not Accepted
Postgraduate,35682.0,54,Alone,1,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,Australia,0,0,0,0,27,Friday,6,2014,1,57,Middle,50-60,0,Not Accepted
Postgraduate,10979.0,35,Alone,0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,Australia,0,0,0,0,22,Thursday,5,2014,0,30,Lower,30-40,0,Not Accepted
Postgraduate,10979.0,35,Alone,0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,Spain,0,0,0,0,22,Thursday,5,2014,0,30,Lower,30-40,0,Not Accepted
Postgraduate,57912.0,59,Alone,1,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,South Africa,0,0,0,0,17,Monday,3,2014,1,916,Middle,50-60,1,Accepted
Graduate,36026.0,52,Partner,3,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,Australia,0,0,0,0,16,Sunday,3,2014,1,61,Middle,50-60,0,Not Accepted
Graduate,35788.0,53,Partner,2,1,1,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,Canada,0,0,0,0,23,Thursday,1,2014,1,44,Middle,50-60,0,Not Accepted
Graduate,42243.0,65,Partner,2,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,South Africa,0,0,0,0,11,Wednesday,12,2013,1,55,Middle,60-70,0,Not Accepted
Graduate,46086.0,68,Alone,1,0,1,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,Spain,0,0,0,0,3,Sunday,11,2013,1,343,Middle,60-70,0,Not Accepted
Postgraduate,61346.0,46,Partner,1,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,India,0,0,0,0,6,Sunday,10,2013,1,989,Middle,40-50,0,Not Accepted
Postgraduate,33316.0,53,Alone,2,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,USA,0,0,0,0,4,Friday,10,2013,1,131,Lower,50-60,0,Not Accepted
Postgraduate,33316.0,53,Alone,2,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,Spain,0,0,0,0,4,Friday,10,2013,1,131,Lower,50-60,0,Not Accepted
Undergraduate,21063.0,37,Alone,1,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,Spain,0,0,0,0,25,Wednesday,9,2013,1,59,Lower,30-40,0,Not Accepted
Graduate,33697.0,54,Alone,1,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,Germany,0,0,0,0,15,Sunday,9,2013,1,28,Lower,50-60,1,Accepted
Postgraduate,25804.0,46,Partner,1,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,Canada,0,0,0,0,1,Sunday,9,2013,1,55,Lower,40-50,0,Not Accepted
Graduate,72117.0,47,Partner,1,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,Spain,0,0,0,0,20,Tuesday,8,2013,1,1073,Upper,40-50,0,Not Accepted
Graduate,61286.0,58,Partner,1,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,India,0,0,0,0,2,Friday,8,2013,1,608,Middle,50-60,0,Not Accepted
Graduate,61286.0,58,Partner,1,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,Germany,0,0,0,0,2,Friday,8,2013,1,608,Middle,50-60,0,Not Accepted
Graduate,65196.0,66,Partner,2,0,2,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,Spain,0,0,0,0,25,Thursday,7,2013,1,1155,Middle,60-70,1,Accepted
Graduate,55635.0,53,Alone,1,0,1,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,USA,0,0,0,0,13,Tuesday,11,2012,1,590,Middle,50-60,0,Not Accepted
Postgraduate,42021.0,43,Partner,1,1,0,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,Spain,0,0,0,0,31,Friday,8,2012,1,573,Middle,40-50,1,Accepted
Postgraduate,75251.0,52,Partner,0,0,0,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,Germany,0,0,0,1,27,Monday,8,2012,0,1890,Upper,50-60,1,Accepted
Graduate,35322.0,56,Partner,3,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,Spain,0,0,0,0,22,Wednesday,8,2012,1,106,Middle,50-60,0,Not Accepted
Postgraduate,53374.0,55,Partner,1,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,Canada,0,0,0,1,16,Thursday,8,2012,1,1064,Middle,50-60,2,Accepted
Graduate,87195.0,65,Partner,0,0,0,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,Canada,0,0,0,1,8,Thursday,5,2014,0,1097,Upper,60-70,1,Accepted
Postgraduate,42395.0,43,Alone,2,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,India,0,0,0,0,4,Friday,4,2014,1,182,Middle,40-50,0,Not Accepted
Graduate,82427.0,58,Partner,0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,0,Spain,1,0,0,0,12,Wednesday,3,2014,0,1456,Upper,50-60,1,Accepted
Postgraduate,44602.0,55,Partner,2,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,India,0,0,0,0,15,Saturday,2,2014,1,292,Middle,50-60,0,Not Accepted
Graduate,94642.0,73,Partner,0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,0,Spain,1,1,0,0,12,Wednesday,2,2014,0,2211,Upper,70-80,2,Accepted
Graduate,28359.0,41,Partner,1,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,South Africa,0,0,0,0,27,Sunday,10,2013,1,16,Lower,40-50,0,Not Accepted
Graduate,55801.0,49,Alone,2,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,USA,0,1,0,0,22,Sunday,9,2013,1,527,Middle,40-50,1,Accepted
Graduate,92955.0,51,Partner,0,0,0,35,693,21,925,31,24,84,1,6,7,9,2,0,0,0,South Africa,1,1,0,1,19,Monday,8,2013,0,1778,Upper,50-60,3,Accepted
Graduate,56534.0,56,Partner,1,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,Spain,0,0,1,1,23,Tuesday,7,2013,1,815,Middle,50-60,3,Accepted
Graduate,69627.0,62,Alone,1,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,USA,0,0,0,0,17,Sunday,3,2013,1,861,Upper,60-70,0,Not Accepted
Postgraduate,78579.0,54,Alone,0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,Spain,0,0,0,1,22,Saturday,12,2012,0,1812,Upper,50-60,1,Accepted
Graduate,44964.0,44,Partner,2,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,Australia,0,0,0,0,16,Sunday,12,2012,1,41,Middle,40-50,0,Not Accepted
Postgraduate,30899.0,50,Alone,1,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,South Africa,0,0,0,0,13,Saturday,10,2012,1,33,Lower,40-50,0,Not Accepted
Postgraduate,78825.0,60,Alone,0,0,0,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,Spain,0,0,0,1,14,Friday,9,2012,0,895,Upper,50-60,1,Accepted
Graduate,25545.0,37,Partner,1,1,0,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,Spain,0,0,0,1,8,Saturday,9,2012,1,210,Lower,30-40,1,Accepted
Postgraduate,47111.0,53,Alone,1,0,1,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,South Africa,0,0,0,0,8,Saturday,9,2012,1,1092,Middle,50-60,0,Not Accepted
Postgraduate,49667.0,69,Alone,0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,Canada,0,0,0,1,20,Monday,8,2012,0,1396,Middle,60-70,2,Accepted
Postgraduate,66000.0,77,Partner,0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,Spain,0,0,0,0,20,Sunday,4,2014,0,711,Middle,70-80,0,Not Accepted
Postgraduate,46910.0,60,Partner,2,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,Spain,0,0,0,0,23,Sunday,3,2014,1,68,Middle,50-60,0,Not Accepted
Undergraduate,25224.0,52,Partner,1,1,0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,Canada,0,0,0,0,16,Sunday,3,2014,1,46,Lower,50-60,0,Not Accepted
Graduate,77382.0,56,Partner,1,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,0,Spain,1,0,0,0,7,Tuesday,1,2014,1,1121,Upper,50-60,1,Accepted
Postgraduate,28420.0,57,Alone,1,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,Spain,0,0,0,0,24,Tuesday,12,2013,1,13,Lower,50-60,0,Not Accepted
Graduate,32952.0,47,Alone,1,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,Canada,0,0,0,0,1,Sunday,12,2013,1,55,Lower,40-50,0,Not Accepted
Graduate,46149.0,49,Partner,1,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,Spain,0,0,0,0,29,Friday,11,2013,1,362,Middle,40-50,0,Not Accepted
Postgraduate,83532.0,80,Partner,0,0,0,36,755,144,562,104,64,224,1,4,6,4,1,0,0,0,Spain,1,0,0,0,26,Thursday,9,2013,0,1853,Upper,70-80,1,Accepted
Postgraduate,73059.0,77,Partner,1,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,Spain,0,0,0,0,31,Saturday,8,2013,1,1095,Upper,70-80,0,Not Accepted
Postgraduate,73059.0,77,Partner,1,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,South Africa,0,0,0,0,31,Saturday,8,2013,1,1095,Upper,70-80,0,Not Accepted
Graduate,35701.0,65,Partner,0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,Spain,0,0,0,0,19,Tuesday,3,2013,0,46,Middle,60-70,0,Not Accepted
Postgraduate,89616.0,41,Alone,0,0,0,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,Canada,0,0,0,1,25,Monday,2,2013,0,1644,Upper,40-50,1,Accepted
Graduate,105471.0,54,Partner,0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,0,Spain,1,1,0,1,21,Monday,1,2013,0,1724,Upper,50-60,3,Accepted
Postgraduate,78427.0,76,Alone,0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,Germany,0,1,0,1,24,Wednesday,10,2012,0,1930,Upper,70-80,2,Accepted
Graduate,22518.0,38,Partner,1,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,Spain,0,0,0,1,22,Monday,10,2012,1,61,Lower,30-40,2,Accepted
Graduate,59809.0,48,Partner,2,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,Canada,0,0,0,0,18,Thursday,10,2012,1,877,Middle,40-50,0,Not Accepted
Graduate,39660.0,42,Alone,1,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,Spain,0,0,0,1,8,Wednesday,8,2012,1,299,Middle,40-50,1,Accepted
Postgraduate,52203.0,74,Partner,0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,USA,0,0,0,0,31,Tuesday,7,2012,0,939,Middle,70-80,0,Not Accepted
Postgraduate,35860.0,51,Alone,2,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,Canada,0,0,0,1,19,Monday,5,2014,1,49,Middle,50-60,2,Accepted
Postgraduate,35860.0,51,Alone,2,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,Spain,0,0,0,0,19,Monday,5,2014,1,49,Middle,50-60,1,Accepted
Postgraduate,35860.0,51,Alone,2,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,Spain,0,0,0,0,19,Monday,5,2014,1,49,Middle,50-60,1,Accepted
Postgraduate,35860.0,51,Alone,2,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,South Africa,0,0,0,1,19,Monday,5,2014,1,49,Middle,50-60,2,Accepted
Postgraduate,76842.0,74,Alone,0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,Spain,0,0,0,0,3,Saturday,5,2014,0,1130,Upper,70-80,0,Not Accepted
Graduate,15033.0,73,Alone,0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,South Africa,0,0,0,0,16,Wednesday,4,2014,0,19,Lower,70-80,0,Not Accepted
Postgraduate,67353.0,54,Partner,1,0,1,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,Australia,0,0,0,0,31,Tuesday,12,2013,1,913,Middle,50-60,0,Not Accepted
Postgraduate,17003.0,49,Partner,1,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,Germany,0,0,0,0,9,Monday,12,2013,1,38,Lower,40-50,0,Not Accepted
Postgraduate,65735.0,59,Partner,2,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,Spain,0,0,0,0,7,Saturday,12,2013,1,395,Middle,50-60,0,Not Accepted
Graduate,45684.0,53,Alone,1,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,South Africa,0,0,0,0,2,Monday,12,2013,1,28,Middle,50-60,0,Not Accepted
Graduate,21918.0,55,Partner,1,1,0,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,Canada,0,0,0,0,14,Thursday,11,2013,1,33,Lower,50-60,0,Not Accepted
Graduate,51267.0,46,Partner,2,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,Canada,0,0,0,0,29,Tuesday,10,2013,1,270,Middle,40-50,0,Not Accepted
Graduate,59868.0,52,Partner,1,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,Spain,0,0,0,0,22,Monday,7,2013,1,1194,Middle,50-60,0,Not Accepted
Graduate,51373.0,33,Partner,0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,Spain,0,0,0,0,22,Saturday,6,2013,0,393,Middle,30-40,0,Not Accepted
Postgraduate,46692.0,66,Partner,1,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,Spain,0,0,0,0,6,Thursday,6,2013,1,397,Middle,60-70,0,Not Accepted
Postgraduate,157733.0,53,Partner,1,1,0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,Spain,0,0,0,0,4,Tuesday,6,2013,1,59,Upper,50-60,0,Not Accepted
Postgraduate,54432.0,74,Partner,3,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,Spain,0,0,0,0,9,Thursday,5,2013,1,38,Middle,70-80,0,Not Accepted
Graduate,79607.0,40,Alone,0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,Canada,0,0,0,1,21,Sunday,4,2013,0,1923,Upper,30-40,1,Accepted
Graduate,51813.0,52,Alone,2,1,1,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,Canada,0,0,0,0,11,Thursday,4,2013,1,63,Middle,50-60,0,Not Accepted
Undergraduate,17487.0,35,Partner,1,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,Australia,0,0,0,0,18,Monday,3,2013,1,18,Lower,30-40,0,Not Accepted
Postgraduate,40706.0,56,Partner,3,2,1,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,South Africa,0,0,0,0,17,Thursday,1,2013,1,81,Middle,50-60,0,Not Accepted
Postgraduate,62859.0,65,Alone,1,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,Spain,0,0,0,0,30,Sunday,12,2012,1,1307,Middle,60-70,0,Not Accepted
Graduate,61074.0,66,Partner,1,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,South Africa,0,0,0,0,17,Friday,8,2012,1,1102,Middle,60-70,0,Not Accepted
Graduate,43638.0,55,Alone,1,0,1,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,Spain,0,0,0,0,6,Monday,8,2012,1,201,Middle,50-60,0,Not Accepted
Graduate,58116.0,68,Partner,1,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,Spain,0,0,0,0,13,Sunday,4,2014,1,443,Middle,60-70,0,Not Accepted
Postgraduate,62187.0,55,Alone,1,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,Spain,0,0,0,0,22,Saturday,3,2014,1,636,Middle,50-60,0,Not Accepted
Graduate,46344.0,70,Alone,2,1,1,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,USA,0,0,0,0,8,Saturday,3,2014,1,27,Middle,60-70,0,Not Accepted
Graduate,77353.0,44,Partner,1,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,Spain,0,0,0,0,16,Monday,12,2013,1,670,Upper,40-50,0,Not Accepted
Postgraduate,69759.0,58,Alone,0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,Spain,0,0,0,1,28,Monday,10,2013,0,1029,Upper,50-60,1,Accepted
Graduate,21846.0,38,Alone,1,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,South Africa,0,0,0,0,22,Tuesday,10,2013,1,84,Lower,30-40,0,Not Accepted
Graduate,76532.0,49,Partner,2,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,Spain,0,0,0,0,9,Monday,9,2013,1,820,Upper,40-50,0,Not Accepted
Postgraduate,70053.0,59,Partner,1,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,Spain,0,0,0,0,3,Wednesday,7,2013,1,1012,Upper,50-60,0,Not Accepted
Postgraduate,75342.0,66,Alone,1,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,Spain,0,0,0,0,6,Monday,5,2013,1,563,Upper,60-70,0,Not Accepted
Postgraduate,27590.0,42,Partner,1,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,Spain,0,0,0,0,23,Tuesday,4,2013,1,12,Lower,40-50,0,Not Accepted
Graduate,51148.0,51,Partner,2,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,India,0,0,0,0,18,Monday,2,2013,1,315,Middle,50-60,0,Not Accepted
Graduate,33378.0,61,Alone,2,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,South Africa,0,0,0,0,6,Wednesday,2,2013,1,99,Lower,60-70,0,Not Accepted
Postgraduate,32644.0,51,Partner,1,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,Spain,0,0,0,0,16,Wednesday,1,2013,1,413,Lower,50-60,1,Accepted
Postgraduate,33581.0,55,Partner,2,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,Spain,0,0,0,0,8,Tuesday,1,2013,1,17,Lower,50-60,0,Not Accepted
Postgraduate,12393.0,46,Partner,0,0,0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,South Africa,0,0,0,0,4,Tuesday,12,2012,0,57,Lower,40-50,0,Not Accepted
Postgraduate,42710.0,40,Alone,1,1,0,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,Spain,0,0,0,0,28,Wednesday,11,2012,1,406,Middle,30-40,0,Not Accepted
Postgraduate,82347.0,67,Partner,0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,India,0,1,0,0,6,Tuesday,11,2012,0,1853,Upper,60-70,2,Accepted
Postgraduate,82347.0,67,Partner,0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,Canada,0,1,0,1,6,Tuesday,11,2012,0,1853,Upper,60-70,3,Accepted
Postgraduate,22554.0,69,Partner,2,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,Spain,0,0,0,0,3,Saturday,11,2012,1,41,Lower,60-70,0,Not Accepted
Graduate,17323.0,37,Partner,0,0,0,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,USA,0,0,0,0,10,Wednesday,10,2012,0,46,Lower,30-40,0,Not Accepted
Graduate,62204.0,64,Alone,2,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,Spain,0,0,0,0,12,Wednesday,9,2012,1,946,Middle,60-70,0,Not Accepted
Postgraduate,78028.0,68,Alone,1,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,0,Spain,1,0,0,1,10,Monday,9,2012,1,528,Upper,60-70,3,Accepted
Graduate,63887.0,62,Alone,1,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,South Africa,0,0,0,0,8,Saturday,9,2012,1,1245,Middle,60-70,0,Not Accepted
Postgraduate,32727.0,59,Partner,0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,Canada,0,0,0,0,28,Tuesday,8,2012,0,529,Lower,50-60,0,Not Accepted
Graduate,29103.0,39,Partner,1,1,0,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,Spain,0,0,0,0,27,Monday,8,2012,1,48,Lower,30-40,0,Not Accepted
Graduate,61482.0,59,Partner,0,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,South Africa,0,0,0,0,27,Friday,6,2014,0,299,Middle,50-60,0,Not Accepted
Graduate,20587.0,54,Alone,1,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,Canada,0,0,0,0,11,Sunday,5,2014,1,25,Lower,50-60,0,Not Accepted
Graduate,20587.0,54,Alone,1,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,Canada,0,0,0,0,11,Sunday,5,2014,1,25,Lower,50-60,0,Not Accepted
Postgraduate,52190.0,48,Partner,2,1,1,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,South Africa,0,0,0,0,8,Thursday,5,2014,1,77,Middle,40-50,1,Accepted
Graduate,48186.0,50,Partner,1,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,Spain,0,0,0,0,20,Thursday,3,2014,1,219,Middle,40-50,0,Not Accepted
